,Characters,Words,AvgWordLen,UniqueWords,Sentences,AvgWordsSentence,Syllables,AvgSyllableWords,RareWordsRatio,LexicalDiversity,label
7917,824,157,4.43312101910828,62,30,5.233333333333333,192,1.2229299363057324,0.21019108280254775,0.3949044585987261,Heavy Metal
12687,873,180,3.938888888888889,101,16,11.25,203,1.1277777777777778,0.4055555555555556,0.5611111111111111,Heavy Metal
8254,1717,291,4.869415807560137,191,14,20.785714285714285,422,1.450171821305842,0.5085910652920962,0.6563573883161512,Punk Rock
1483,440,109,3.18348623853211,14,16,6.8125,122,1.1192660550458715,0.0,0.12844036697247707,Punk Rock
11377,1536,288,4.510416666666667,74,53,5.433962264150944,354,1.2291666666666667,0.1701388888888889,0.2569444444444444,Heavy Metal
2604,1390,319,3.5454545454545454,110,60,5.316666666666666,348,1.0909090909090908,0.20689655172413796,0.3448275862068966,Heavy Metal
3333,904,182,4.093406593406593,88,24,7.583333333333332,199,1.0934065934065933,0.3241758241758242,0.4835164835164835,Heavy Metal
12705,785,168,3.886904761904762,73,38,4.421052631578949,198,1.1785714285714286,0.19047619047619047,0.4345238095238095,Heavy Metal
7512,933,181,4.220994475138122,85,44,4.113636363636363,203,1.1215469613259668,0.281767955801105,0.4696132596685083,Heavy Metal
6607,1169,204,5.014705882352942,101,58,3.5172413793103448,303,1.4852941176470589,0.3725490196078432,0.4950980392156863,Heavy Metal
6412,1240,263,3.866920152091255,146,40,6.575,293,1.1140684410646389,0.3574144486692015,0.5551330798479087,Punk Rock
12109,1195,232,4.237068965517241,73,22,10.545454545454543,274,1.1810344827586208,0.10344827586206896,0.3146551724137931,Punk Rock
4870,633,140,3.6571428571428566,75,20,7.0,152,1.0857142857142856,0.22142857142857145,0.5357142857142857,Heavy Metal
2204,2115,427,4.147540983606556,179,84,5.083333333333333,516,1.208430913348946,0.2529274004683841,0.4192037470725996,Heavy Metal
12014,1181,279,3.3118279569892475,88,37,7.54054054054054,292,1.0465949820788532,0.1720430107526882,0.3154121863799283,Heavy Metal
5453,1564,303,4.313531353135313,159,46,6.586956521739131,374,1.2343234323432344,0.34983498349834985,0.5247524752475248,Heavy Metal
7177,2404,463,4.360691144708424,207,81,5.716049382716049,571,1.2332613390928726,0.27213822894168466,0.4470842332613391,Heavy Metal
1360,796,164,4.060975609756096,92,35,4.685714285714286,189,1.1524390243902438,0.35365853658536583,0.5609756097560976,Punk Rock
2550,901,193,3.808290155440415,76,29,6.655172413793102,214,1.1088082901554404,0.2020725388601036,0.3937823834196891,Heavy Metal
12063,1198,237,4.219409282700422,77,40,5.925,283,1.1940928270042197,0.1729957805907173,0.3248945147679325,Heavy Metal
1880,1146,244,3.8155737704918034,81,41,5.951219512195122,267,1.0942622950819672,0.1721311475409836,0.3319672131147541,Punk Rock
6388,821,173,3.624277456647399,74,32,5.40625,185,1.069364161849711,0.23121387283236994,0.4277456647398844,Punk Rock
673,1176,225,4.466666666666667,89,54,4.166666666666667,280,1.2444444444444445,0.2088888888888889,0.3955555555555556,Soft Rock
3180,546,117,3.632478632478633,66,19,6.157894736842105,133,1.1367521367521367,0.4188034188034188,0.5641025641025641,Heavy Metal
3824,1172,250,3.84,90,38,6.578947368421053,293,1.172,0.188,0.36,Punk Rock
4695,654,138,3.9705882352941178,93,27,5.111111111111111,159,1.1521739130434785,0.4927536231884058,0.6739130434782609,Soft Rock
9510,1287,248,4.330645161290323,64,59,4.203389830508475,345,1.3911290322580645,0.05241935483870968,0.25806451612903225,Punk Rock
2083,1511,332,3.6506024096385534,118,41,8.097560975609756,357,1.0753012048192772,0.18373493975903613,0.35542168674698793,Soft Rock
9090,1689,349,3.959885386819484,91,43,8.116279069767442,384,1.1002865329512894,0.1346704871060172,0.2607449856733524,Punk Rock
2457,1027,199,4.316582914572863,99,31,6.419354838709677,243,1.221105527638191,0.3316582914572864,0.4974874371859296,Heavy Metal
8568,745,175,3.434285714285714,43,31,5.645161290322582,187,1.0685714285714285,0.0,0.2457142857142857,Soft Rock
11760,499,96,4.208333333333333,66,14,6.857142857142858,110,1.1458333333333333,0.5729166666666666,0.6875,Punk Rock
7327,506,103,4.029126213592233,68,12,8.583333333333334,120,1.1650485436893203,0.4368932038834951,0.6601941747572816,Heavy Metal
3215,685,143,3.9720279720279716,76,26,5.5,156,1.0909090909090908,0.3566433566433567,0.5314685314685315,Heavy Metal
9103,1069,224,3.9196428571428568,135,33,6.787878787878787,259,1.15625,0.4419642857142857,0.6026785714285714,Punk Rock
12784,943,208,3.5432692307692313,93,14,14.857142857142858,227,1.0913461538461535,0.25961538461538464,0.44711538461538464,Heavy Metal
3562,827,171,3.95906432748538,67,25,6.84,198,1.1578947368421053,0.13450292397660818,0.391812865497076,Heavy Metal
1212,1270,263,3.988593155893536,90,44,5.977272727272728,320,1.2167300380228137,0.19391634980988592,0.34220532319391633,Heavy Metal
7705,2441,512,3.9119373776908017,196,77,6.649350649350651,586,1.14453125,0.21875,0.3828125,Heavy Metal
11911,792,173,3.722543352601156,112,27,6.407407407407407,193,1.1156069364161851,0.5086705202312138,0.6473988439306358,Heavy Metal
3556,987,199,4.125628140703518,87,47,4.2340425531914905,224,1.1256281407035176,0.25125628140703515,0.4371859296482412,Heavy Metal
4337,550,118,3.8135593220338975,76,18,6.5555555555555545,128,1.0847457627118644,0.5084745762711864,0.6440677966101694,Heavy Metal
9839,660,135,4.014814814814815,88,20,6.75,152,1.125925925925926,0.4962962962962963,0.6518518518518519,Heavy Metal
5284,1386,289,3.8961937716262978,101,37,7.81081081081081,327,1.1314878892733564,0.17647058823529413,0.3494809688581315,Punk Rock
2003,998,219,3.7351598173515983,102,39,5.615384615384616,234,1.0684931506849316,0.3105022831050228,0.4657534246575342,Punk Rock
11268,637,136,3.8308823529411766,87,20,6.8,155,1.1397058823529411,0.4411764705882353,0.6397058823529411,Punk Rock
6133,715,153,3.862745098039216,65,35,4.371428571428571,180,1.1764705882352942,0.19607843137254904,0.4248366013071895,Heavy Metal
3866,1183,262,3.6793893129770994,72,43,6.093023255813954,299,1.1412213740458017,0.1297709923664122,0.2748091603053435,Punk Rock
12694,2734,547,4.151736745886653,277,86,6.3604651162790695,650,1.1882998171846435,0.3583180987202925,0.5063985374771479,Heavy Metal
3727,933,201,3.6417910447761193,82,1,201.0,225,1.1194029850746268,0.1890547263681592,0.4079601990049751,Punk Rock
9939,1054,223,3.820627802690583,74,25,8.92,244,1.0941704035874442,0.20179372197309414,0.33183856502242154,Soft Rock
11789,1036,210,4.152380952380953,121,51,4.117647058823529,254,1.2095238095238094,0.4,0.5761904761904761,Punk Rock
4514,1656,335,4.125373134328358,63,65,5.153846153846153,437,1.3044776119402983,0.0029850746268656717,0.1880597014925373,Heavy Metal
10415,2217,445,4.087640449438203,180,53,8.39622641509434,488,1.096629213483146,0.2606741573033708,0.4044943820224719,Punk Rock
10656,831,184,3.635869565217391,79,22,8.363636363636363,196,1.065217391304348,0.2880434782608696,0.4293478260869565,Soft Rock
505,1053,222,3.891891891891892,121,33,6.727272727272728,256,1.1531531531531531,0.3963963963963964,0.545045045045045,Soft Rock
7454,930,215,3.437209302325581,95,25,8.6,227,1.055813953488372,0.2976744186046512,0.4418604651162791,Heavy Metal
8617,720,169,3.4319526627218937,83,30,5.633333333333334,197,1.165680473372781,0.2840236686390533,0.4911242603550296,Punk Rock
3539,659,139,3.942446043165468,69,28,4.964285714285714,153,1.1007194244604317,0.26618705035971224,0.4964028776978418,Heavy Metal
5255,1395,290,3.9344827586206903,105,39,7.435897435897436,336,1.1586206896551725,0.13793103448275862,0.3620689655172414,Punk Rock
8992,1236,260,3.95,95,52,5.0,288,1.1076923076923078,0.2076923076923077,0.36538461538461536,Punk Rock
5055,1603,318,4.305031446540879,172,86,3.697674418604651,392,1.2327044025157232,0.3553459119496855,0.5408805031446541,Heavy Metal
971,675,152,3.4539473684210527,49,18,8.444444444444445,167,1.0986842105263157,0.03947368421052632,0.3223684210526316,Punk Rock
5291,2300,478,3.968619246861925,172,77,6.207792207792207,540,1.1297071129707112,0.20711297071129708,0.3598326359832636,Punk Rock
2798,659,134,4.082089552238806,95,24,5.583333333333332,154,1.1492537313432836,0.5298507462686567,0.7089552238805971,Heavy Metal
4115,853,185,3.827027027027027,95,39,4.743589743589744,207,1.1189189189189188,0.3027027027027027,0.5135135135135135,Heavy Metal
12255,1327,263,4.136882129277566,96,27,9.74074074074074,302,1.1482889733840305,0.12547528517110265,0.3650190114068441,Punk Rock
1915,644,146,3.4657534246575343,55,23,6.3478260869565215,152,1.0410958904109588,0.2465753424657534,0.3767123287671233,Punk Rock
8363,780,161,4.0559006211180115,102,35,4.6,176,1.093167701863354,0.4968944099378882,0.6335403726708074,Punk Rock
11877,488,108,3.6759259259259265,57,17,6.352941176470589,114,1.0555555555555556,0.3240740740740741,0.5277777777777778,Heavy Metal
4598,1174,248,3.858870967741936,122,32,7.75,278,1.1209677419354838,0.31048387096774194,0.4919354838709678,Soft Rock
6206,1223,278,3.521582733812949,73,46,6.043478260869565,292,1.0503597122302155,0.10431654676258993,0.26258992805755393,Heavy Metal
12374,1318,291,3.611683848797252,81,41,7.097560975609755,316,1.085910652920962,0.1134020618556701,0.27835051546391754,Punk Rock
10753,1091,226,3.8318584070796464,98,36,6.277777777777778,250,1.106194690265487,0.2743362831858407,0.4336283185840708,Soft Rock
5739,781,188,3.2606382978723403,81,20,9.4,202,1.074468085106383,0.2712765957446808,0.4308510638297872,Punk Rock
9878,1056,230,3.7869565217391306,100,50,4.6,255,1.108695652173913,0.2782608695652174,0.43478260869565216,Heavy Metal
8204,697,146,3.8835616438356166,88,20,7.3,167,1.1438356164383559,0.4452054794520548,0.6027397260273972,Punk Rock
11709,899,169,4.4733727810650885,117,26,6.5,229,1.3550295857988166,0.5266272189349113,0.6923076923076923,Punk Rock
1900,488,109,3.6055045871559632,31,16,6.8125,113,1.036697247706422,0.1559633027522936,0.28440366972477066,Punk Rock
6619,1284,294,3.4489795918367347,116,40,7.35,317,1.0782312925170068,0.2346938775510204,0.3945578231292517,Heavy Metal
2291,842,180,3.838888888888889,81,31,5.806451612903227,199,1.1055555555555556,0.2,0.45,Heavy Metal
7600,834,185,3.627027027027027,84,23,8.043478260869565,196,1.0594594594594595,0.23243243243243245,0.4540540540540541,Heavy Metal
4827,1275,265,3.916981132075472,116,28,9.464285714285714,295,1.1132075471698113,0.2981132075471698,0.4377358490566038,Soft Rock
2626,740,156,3.9354838709677415,84,27,5.777777777777778,184,1.1794871794871795,0.3717948717948718,0.5384615384615384,Heavy Metal
12167,1054,229,3.650655021834061,59,33,6.9393939393939394,245,1.0698689956331875,0.08296943231441048,0.2576419213973799,Punk Rock
12949,2092,401,4.433915211970075,93,87,4.609195402298852,509,1.269326683291771,0.05735660847880299,0.2319201995012469,Heavy Metal
2105,1564,357,3.507002801120448,90,53,6.735849056603772,389,1.0896358543417366,0.12605042016806722,0.25210084033613445,Heavy Metal
11402,1253,247,4.287449392712551,100,58,4.2586206896551735,297,1.2024291497975708,0.15789473684210525,0.4048582995951417,Heavy Metal
1598,1138,254,3.5866141732283463,88,31,8.193548387096774,274,1.078740157480315,0.14173228346456693,0.3464566929133858,Punk Rock
10272,645,118,4.7372881355932215,44,32,3.6875,152,1.2881355932203389,0.13559322033898305,0.3728813559322034,Heavy Metal
8039,1611,303,4.458745874587459,159,46,6.586956521739131,414,1.3663366336633664,0.3762376237623761,0.5247524752475248,Punk Rock
12833,1126,242,3.793388429752066,99,34,7.117647058823528,268,1.1074380165289257,0.2479338842975207,0.4090909090909091,Heavy Metal
11677,526,102,4.245098039215686,62,9,11.333333333333336,130,1.2745098039215683,0.4705882352941176,0.6078431372549019,Punk Rock
11328,697,158,3.5220125786163523,90,24,6.583333333333332,175,1.1075949367088609,0.3924050632911392,0.569620253164557,Punk Rock
1860,1017,227,3.616740088105727,95,31,7.32258064516129,256,1.1277533039647578,0.21145374449339208,0.4185022026431718,Punk Rock
5376,761,160,3.94375,93,30,5.333333333333333,178,1.1125,0.4375,0.58125,Heavy Metal
3409,1005,225,3.6622222222222223,88,47,4.787234042553191,249,1.106666666666667,0.21333333333333332,0.3911111111111111,Heavy Metal
8536,436,101,3.3465346534653464,47,20,5.05,104,1.0297029702970295,0.12871287128712872,0.4653465346534654,Soft Rock
4631,990,212,3.7735849056603774,101,24,8.833333333333334,238,1.1226415094339623,0.29245283018867924,0.4764150943396226,Soft Rock
9245,1094,230,3.9478260869565216,100,50,4.6,291,1.2652173913043478,0.2391304347826087,0.43478260869565216,Punk Rock
12163,466,114,3.263157894736842,21,20,5.7,115,1.0087719298245614,0.07894736842105263,0.18421052631578946,Punk Rock
12513,1955,372,4.416666666666667,213,61,6.0983606557377055,454,1.2204301075268815,0.4112903225806452,0.5725806451612904,Heavy Metal
8239,813,167,4.017964071856287,99,25,6.68,202,1.2095808383233533,0.4610778443113773,0.592814371257485,Punk Rock
4680,2652,593,3.600337268128162,226,85,6.976470588235293,643,1.0843170320404725,0.2209106239460371,0.3811129848229342,Soft Rock
7049,749,158,3.848101265822785,103,20,7.9,179,1.1329113924050631,0.4873417721518987,0.6518987341772152,Punk Rock
11394,830,158,4.39240506329114,99,28,5.642857142857142,196,1.240506329113924,0.4873417721518987,0.6265822784810127,Heavy Metal
5012,824,183,3.6557377049180326,84,36,5.083333333333333,197,1.0765027322404372,0.2459016393442623,0.459016393442623,Heavy Metal
9219,758,159,3.8930817610062887,107,20,7.95,174,1.0943396226415094,0.5408805031446541,0.6729559748427673,Punk Rock
5929,1270,292,3.5102739726027403,79,48,6.083333333333332,316,1.082191780821918,0.10616438356164384,0.2705479452054795,Heavy Metal
8217,1044,191,4.471204188481676,126,28,6.821428571428571,231,1.2094240837696335,0.5235602094240838,0.6596858638743456,Punk Rock
12662,1424,279,4.265232974910393,143,49,5.6938775510204085,360,1.2903225806451613,0.3440860215053764,0.5125448028673835,Heavy Metal
1205,995,223,3.677130044843049,59,50,4.46,255,1.1434977578475336,0.1031390134529148,0.2645739910313901,Heavy Metal
8300,563,107,4.3925233644859825,82,18,5.9444444444444455,133,1.2429906542056075,0.6448598130841121,0.7663551401869159,Punk Rock
455,700,146,3.945205479452055,102,22,6.636363636363638,171,1.1712328767123288,0.5273972602739726,0.6986301369863014,Soft Rock
1535,744,153,3.862745098039216,43,26,5.884615384615384,169,1.1045751633986929,0.06535947712418301,0.2810457516339869,Punk Rock
5813,1088,222,3.8693693693693687,117,39,5.6923076923076925,251,1.1306306306306306,0.33783783783783783,0.527027027027027,Heavy Metal
12185,996,216,3.75,84,31,6.96774193548387,232,1.0740740740740742,0.2962962962962963,0.3888888888888889,Punk Rock
12256,555,141,2.99290780141844,21,29,4.862068965517241,142,1.0070921985815602,0.06382978723404255,0.14893617021276595,Punk Rock
7595,747,161,3.8012422360248452,92,29,5.551724137931035,188,1.1677018633540373,0.39130434782608703,0.5714285714285714,Heavy Metal
5460,721,143,4.258741258741258,82,31,4.612903225806452,166,1.1608391608391608,0.42657342657342656,0.5734265734265734,Heavy Metal
11533,966,205,3.702439024390244,90,48,4.270833333333333,230,1.1219512195121952,0.24878048780487805,0.4390243902439024,Heavy Metal
2182,1429,312,3.685897435897436,113,36,8.666666666666666,341,1.0929487179487178,0.2532051282051282,0.3621794871794872,Heavy Metal
6693,555,127,3.4960629921259843,67,21,6.047619047619048,131,1.0314960629921262,0.31496062992125984,0.5275590551181102,Heavy Metal
8012,809,171,3.818713450292398,75,30,5.7,197,1.152046783625731,0.2222222222222222,0.43859649122807015,Heavy Metal
5684,1110,242,3.7520661157024793,87,48,5.041666666666667,277,1.1446280991735538,0.17768595041322313,0.359504132231405,Punk Rock
10244,932,208,3.4855769230769234,82,33,6.303030303030303,218,1.0480769230769231,0.1778846153846154,0.3942307692307692,Heavy Metal
71,857,182,3.818681318681319,85,25,7.28,201,1.1043956043956045,0.24175824175824176,0.467032967032967,Heavy Metal
3617,801,177,3.7288135593220337,81,37,4.783783783783784,202,1.1412429378531073,0.2824858757062147,0.4576271186440678,Heavy Metal
10012,1212,254,3.8346456692913375,119,28,9.071428571428571,290,1.1417322834645671,0.2795275590551181,0.46850393700787396,Soft Rock
10784,939,181,4.337016574585634,66,29,6.241379310344827,223,1.2320441988950277,0.19889502762430936,0.36464088397790057,Soft Rock
3964,1246,251,4.107569721115538,138,36,6.972222222222222,298,1.1872509960159363,0.3705179282868526,0.5498007968127491,Heavy Metal
1814,779,150,4.326666666666667,91,22,6.8181818181818175,190,1.2666666666666666,0.43333333333333335,0.6066666666666667,Punk Rock
10137,751,170,3.5411764705882347,96,21,8.095238095238095,182,1.0705882352941176,0.3882352941176471,0.5647058823529412,Soft Rock
10918,1605,363,3.603305785123967,124,71,5.112676056338028,393,1.0826446280991735,0.1928374655647383,0.3415977961432507,Heavy Metal
8462,1075,236,3.665254237288136,114,27,8.74074074074074,261,1.1059322033898304,0.2711864406779661,0.4830508474576271,Punk Rock
7632,3041,621,4.025764895330113,277,88,7.0568181818181825,710,1.143317230273752,0.29790660225442833,0.4460547504025765,Heavy Metal
8843,510,111,3.810810810810811,55,25,4.44,123,1.108108108108108,0.36936936936936937,0.4954954954954955,Heavy Metal
3853,459,98,3.8571428571428568,57,17,5.764705882352941,122,1.2448979591836735,0.4693877551020408,0.5816326530612245,Punk Rock
11685,560,117,3.9230769230769234,78,16,7.3125,128,1.094017094017094,0.5042735042735043,0.6666666666666666,Punk Rock
12985,791,151,4.36,80,20,7.55,200,1.3245033112582782,0.3178807947019868,0.5298013245033113,Punk Rock
10212,1156,242,3.950413223140496,131,44,5.5,294,1.2148760330578512,0.35537190082644626,0.5413223140495868,Heavy Metal
11890,1103,232,3.9137931034482767,108,41,5.6585365853658525,257,1.1077586206896552,0.2629310344827586,0.4655172413793103,Heavy Metal
2391,499,104,3.9038461538461537,66,11,9.454545454545457,118,1.1346153846153846,0.5,0.6346153846153846,Heavy Metal
